time,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,wind_speed_10m_max,dew_point_2m_max,dew_point_2m_min,city,latitude,longitude
2022-10-17,34.2,21.4,26,10,14.6,1.0,-2.3,Riyadh,24.7136,46.6753
2022-10-18,34.7,20.7,25,9,13.3,0.1,-3.3,Riyadh,24.7136,46.6753
2022-10-19,34.9,20.9,23,8,17.9,-0.8,-4.7,Riyadh,24.7136,46.6753
2022-10-20,34.6,20.6,21,8,18.1,-2.1,-4.5,Riyadh,24.7136,46.6753
2022-10-21,34.6,19.2,22,8,17.3,-2.2,-4.7,Riyadh,24.7136,46.6753
2022-10-22,33.5,20.2,23,9,18.9,-0.7,-4.4,Riyadh,24.7136,46.6753
2022-10-23,33.8,21.1,26,9,17.2,1.0,-2.8,Riyadh,24.7136,46.6753
2022-10-24,33.7,20.0,29,10,16.1,1.3,-2.5,Riyadh,24.7136,46.6753
2022-10-25,33.7,20.5,23,10,14.1,-0.7,-2.5,Riyadh,24.7136,46.6753
2022-10-26,32.3,19.0,27,10,13.6,-0.5,-3.7,Riyadh,24.7136,46.6753
2022-10-27,32.2,19.2,30,13,19.3,2.2,-0.7,Riyadh,24.7136,46.6753
2022-10-28,33.5,18.5,28,9,15.5,-0.3,-3.7,Riyadh,24.7136,46.6753
2022-10-29,33.0,18.9,23,9,21.0,-0.8,-4.2,Riyadh,24.7136,46.6753
2022-10-30,33.4,21.1,21,9,16.2,-1.9,-4.4,Riyadh,24.7136,46.6753
2022-10-31,33.6,18.1,29,10,17.4,2.7,-2.6,Riyadh,24.7136,46.6753
2022-11-01,33.7,18.5,39,13,18.1,7.2,1.5,Riyadh,24.7136,46.6753
2022-11-02,32.8,20.3,46,18,22.4,9.1,5.0,Riyadh,24.7136,46.6753
2022-11-03,33.2,20.3,69,18,32.4,14.5,4.8,Riyadh,24.7136,46.6753
2022-11-04,28.0,18.2,73,33,18.1,14.4,9.0,Riyadh,24.7136,46.6753
2022-11-05,28.1,18.0,59,36,23.0,12.5,9.0,Riyadh,24.7136,46.6753
2022-11-06,33.0,19.1,65,17,21.8,13.8,4.7,Riyadh,24.7136,46.6753
2022-11-07,33.4,19.2,69,15,29.0,13.4,2.9,Riyadh,24.7136,46.6753
2022-11-08,33.9,18.4,68,12,35.6,12.9,0.4,Riyadh,24.7136,46.6753
2022-11-09,31.5,19.0,37,15,18.4,4.0,0.0,Riyadh,24.7136,46.6753
2022-11-10,32.5,20.0,28,14,30.1,2.9,-1.7,Riyadh,24.7136,46.6753
2022-11-11,31.5,20.8,33,15,35.6,4.9,1.2,Riyadh,24.7136,46.6753
2022-11-12,31.1,18.7,39,21,21.4,6.3,3.9,Riyadh,24.7136,46.6753
2022-11-13,30.5,19.1,43,19,14.0,6.7,4.3,Riyadh,24.7136,46.6753
2022-11-14,30.9,17.2,51,19,18.0,7.0,3.6,Riyadh,24.7136,46.6753
2022-11-15,31.3,17.7,41,16,20.4,4.6,1.7,Riyadh,24.7136,46.6753
2022-11-16,30.7,18.5,39,19,28.9,6.6,4.2,Riyadh,24.7136,46.6753
2022-11-17,30.8,19.7,38,17,27.0,5.0,2.6,Riyadh,24.7136,46.6753
2022-11-18,29.2,18.2,74,19,17.6,13.9,2.7,Riyadh,24.7136,46.6753
2022-11-19,26.4,15.7,95,39,21.0,15.2,3.6,Riyadh,24.7136,46.6753
2022-11-20,24.2,14.7,56,31,23.4,7.0,4.9,Riyadh,24.7136,46.6753
2022-11-21,24.3,12.9,65,28,20.8,7.3,2.6,Riyadh,24.7136,46.6753
2022-11-22,25.0,11.9,56,15,12.3,5.7,-5.7,Riyadh,24.7136,46.6753
2022-11-23,26.4,12.5,40,20,12.4,2.9,-1.6,Riyadh,24.7136,46.6753
2022-11-24,27.5,14.0,46,16,24.3,2.6,-2.7,Riyadh,24.7136,46.6753
2022-11-25,28.9,16.8,42,21,27.2,6.0,2.8,Riyadh,24.7136,46.6753
2022-11-26,29.6,16.7,50,20,20.0,6.7,3.8,Riyadh,24.7136,46.6753
2022-11-27,29.0,17.0,52,17,14.6,6.9,1.1,Riyadh,24.7136,46.6753
2022-11-28,28.2,16.4,42,17,17.1,4.1,1.0,Riyadh,24.7136,46.6753
2022-11-29,27.1,14.9,63,23,17.3,9.8,4.2,Riyadh,24.7136,46.6753
2022-11-30,27.7,14.5,54,20,19.8,5.4,2.2,Riyadh,24.7136,46.6753
2022-12-01,27.1,15.6,48,19,14.1,4.8,1.7,Riyadh,24.7136,46.6753
2022-12-02,27.4,16.0,51,18,11.9,7.8,1.0,Riyadh,24.7136,46.6753
2022-12-03,26.4,13.3,67,20,16.9,7.7,1.9,Riyadh,24.7136,46.6753
2022-12-04,28.7,13.7,49,16,17.3,4.9,0.4,Riyadh,24.7136,46.6753
2022-12-05,28.6,17.8,45,19,25.2,6.0,3.0,Riyadh,24.7136,46.6753
2022-12-06,28.1,16.6,49,22,25.9,6.6,4.5,Riyadh,24.7136,46.6753
2022-12-07,25.6,15.5,93,29,16.0,14.3,6.1,Riyadh,24.7136,46.6753
2022-12-08,24.2,14.8,97,43,19.9,14.7,10.8,Riyadh,24.7136,46.6753
2022-12-09,21.1,12.7,87,42,19.6,13.1,4.4,Riyadh,24.7136,46.6753
2022-12-10,16.4,8.9,85,63,18.6,11.7,6.5,Riyadh,24.7136,46.6753
2022-12-11,17.9,8.1,86,46,9.0,10.8,5.8,Riyadh,24.7136,46.6753
2022-12-12,19.8,9.7,89,46,17.3,9.3,7.2,Riyadh,24.7136,46.6753
2022-12-13,21.7,10.9,78,37,18.3,9.1,5.7,Riyadh,24.7136,46.6753
2022-12-14,24.3,11.3,69,34,16.3,11.3,5.3,Riyadh,24.7136,46.6753
2022-12-15,24.8,11.9,71,32,17.8,10.2,6.6,Riyadh,24.7136,46.6753
2022-12-16,23.0,11.7,90,38,16.0,10.9,6.9,Riyadh,24.7136,46.6753
2022-12-17,20.3,10.4,95,50,15.6,11.6,7.9,Riyadh,24.7136,46.6753
2022-12-18,19.4,9.3,88,45,13.6,8.4,5.9,Riyadh,24.7136,46.6753
2022-12-19,19.3,8.4,81,27,12.6,6.0,-0.8,Riyadh,24.7136,46.6753
2022-12-20,21.0,9.7,54,28,10.9,2.6,0.4,Riyadh,24.7136,46.6753
2022-12-21,22.1,8.1,58,24,15.4,1.1,-0.7,Riyadh,24.7136,46.6753
2022-12-22,24.1,10.3,51,21,21.4,1.1,0.1,Riyadh,24.7136,46.6753
2022-12-23,23.4,13.2,60,29,39.4,8.9,1.1,Riyadh,24.7136,46.6753
2022-12-24,21.7,11.3,88,29,17.8,11.4,2.3,Riyadh,24.7136,46.6753
2022-12-25,19.7,8.5,90,36,13.8,7.3,4.0,Riyadh,24.7136,46.6753
2022-12-26,19.1,9.5,88,40,24.5,7.9,5.0,Riyadh,24.7136,46.6753
2022-12-27,21.3,7.9,99,26,25.5,8.6,0.8,Riyadh,24.7136,46.6753
2022-12-28,16.2,5.7,92,42,26.5,4.8,3.0,Riyadh,24.7136,46.6753
2022-12-29,16.4,4.6,95,32,13.2,4.9,-0.8,Riyadh,24.7136,46.6753
2022-12-30,12.2,8.4,92,47,12.9,7.1,0.5,Riyadh,24.7136,46.6753
2022-12-31,15.3,8.3,94,63,13.0,10.5,7.1,Riyadh,24.7136,46.6753
2023-01-01,16.8,8.0,95,63,13.8,9.6,7.1,Riyadh,24.7136,46.6753
2023-01-02,13.9,8.5,95,78,11.9,10.5,6.9,Riyadh,24.7136,46.6753
2023-01-03,16.8,10.6,99,73,17.3,12.4,10.4,Riyadh,24.7136,46.6753
2023-01-04,19.0,10.7,100,67,34.7,13.9,10.6,Riyadh,24.7136,46.6753
2023-01-05,15.4,11.8,95,70,18.7,13.5,9.1,Riyadh,24.7136,46.6753
2023-01-06,14.0,9.9,93,77,19.1,10.0,7.8,Riyadh,24.7136,46.6753
2023-01-07,16.2,10.2,95,68,9.6,11.2,8.2,Riyadh,24.7136,46.6753
2023-01-08,16.5,9.9,95,67,17.5,11.4,8.7,Riyadh,24.7136,46.6753
2023-01-09,18.4,12.3,92,68,31.0,14.0,10.6,Riyadh,24.7136,46.6753
2023-01-10,16.7,7.4,93,58,28.2,14.1,6.3,Riyadh,24.7136,46.6753
2023-01-11,11.1,6.9,90,68,20.5,7.0,4.2,Riyadh,24.7136,46.6753
2023-01-12,13.0,6.9,91,61,12.5,7.1,4.5,Riyadh,24.7136,46.6753
2023-01-13,15.6,7.0,92,61,20.2,9.1,5.7,Riyadh,24.7136,46.6753
2023-01-14,16.9,9.7,93,69,28.7,12.4,7.7,Riyadh,24.7136,46.6753
2023-01-15,20.5,11.5,97,61,13.5,14.3,11.1,Riyadh,24.7136,46.6753
2023-01-16,19.7,11.1,100,68,25.9,15.0,11.1,Riyadh,24.7136,46.6753
2023-01-17,20.0,8.7,94,49,30.8,14.3,7.6,Riyadh,24.7136,46.6753
2023-01-18,15.1,6.7,93,56,22.3,7.3,4.9,Riyadh,24.7136,46.6753
2023-01-19,15.6,6.0,91,57,17.6,8.0,4.7,Riyadh,24.7136,46.6753
2023-01-20,16.1,5.8,93,44,9.4,8.1,3.9,Riyadh,24.7136,46.6753
2023-01-21,17.8,7.4,91,49,15.6,8.7,5.7,Riyadh,24.7136,46.6753
2023-01-22,19.3,8.8,86,42,21.9,8.0,5.5,Riyadh,24.7136,46.6753
2023-01-23,17.7,9.8,94,59,17.0,10.9,8.0,Riyadh,24.7136,46.6753
2023-01-24,18.2,9.8,98,57,22.7,11.0,9.1,Riyadh,24.7136,46.6753
2023-01-25,15.0,9.7,100,76,19.3,11.5,9.4,Riyadh,24.7136,46.6753
2023-01-26,17.3,10.2,100,62,18.7,11.4,9.3,Riyadh,24.7136,46.6753
2023-01-27,15.4,5.8,95,53,14.7,9.9,4.5,Riyadh,24.7136,46.6753
2023-01-28,15.3,6.1,92,47,10.6,6.6,3.4,Riyadh,24.7136,46.6753
2023-01-29,19.9,7.0,87,42,19.2,10.3,4.0,Riyadh,24.7136,46.6753
2023-01-30,22.3,9.3,80,31,19.7,10.4,4.3,Riyadh,24.7136,46.6753
2023-01-31,25.5,11.2,68,31,23.3,13.6,2.0,Riyadh,24.7136,46.6753
2023-02-01,22.6,14.0,85,28,27.8,13.8,-0.5,Riyadh,24.7136,46.6753
2023-02-02,23.0,10.2,89,29,20.2,11.6,3.2,Riyadh,24.7136,46.6753
2023-02-03,17.8,8.0,87,35,20.6,8.1,1.9,Riyadh,24.7136,46.6753
2023-02-04,19.6,7.4,79,28,23.1,4.1,-0.4,Riyadh,24.7136,46.6753
2023-02-05,25.0,10.6,62,27,25.2,6.8,2.7,Riyadh,24.7136,46.6753
2023-02-06,28.9,14.5,56,23,30.3,7.4,4.6,Riyadh,24.7136,46.6753
2023-02-07,25.2,11.9,59,20,26.7,5.6,0.2,Riyadh,24.7136,46.6753
2023-02-08,22.0,10.1,60,20,15.0,3.6,-2.0,Riyadh,24.7136,46.6753
2023-02-09,17.9,8.6,58,22,17.5,1.8,-4.6,Riyadh,24.7136,46.6753
2023-02-10,18.2,7.1,54,23,21.0,-1.5,-3.5,Riyadh,24.7136,46.6753
2023-02-11,22.7,9.9,45,20,31.0,2.0,-2.3,Riyadh,24.7136,46.6753
2023-02-12,29.4,13.2,52,14,25.1,5.3,-1.1,Riyadh,24.7136,46.6753
2023-02-13,24.1,11.0,75,26,23.1,8.9,3.4,Riyadh,24.7136,46.6753
2023-02-14,23.4,9.4,78,30,21.1,6.1,1.5,Riyadh,24.7136,46.6753
2023-02-15,28.3,11.8,74,15,20.4,8.9,-3.7,Riyadh,24.7136,46.6753
2023-02-16,18.8,9.3,79,25,29.7,8.0,-1.5,Riyadh,24.7136,46.6753
2023-02-17,17.5,8.4,57,26,27.6,0.7,-3.6,Riyadh,24.7136,46.6753
2023-02-18,18.1,7.8,41,14,23.5,-4.1,-11.5,Riyadh,24.7136,46.6753
2023-02-19,19.5,7.6,38,11,15.8,-5.7,-11.7,Riyadh,24.7136,46.6753
2023-02-20,21.7,8.3,32,14,11.0,-5.6,-8.0,Riyadh,24.7136,46.6753
2023-02-21,27.1,10.4,28,10,16.1,-6.7,-7.9,Riyadh,24.7136,46.6753
2023-02-22,28.9,13.9,24,9,18.8,-5.3,-8.4,Riyadh,24.7136,46.6753
2023-02-23,30.1,15.2,23,8,25.3,-5.6,-9.1,Riyadh,24.7136,46.6753
2023-02-24,28.1,16.4,38,15,17.7,3.4,-8.7,Riyadh,24.7136,46.6753
2023-02-25,28.7,14.9,41,14,23.9,2.3,-4.6,Riyadh,24.7136,46.6753
2023-02-26,30.4,16.5,46,15,16.7,7.8,-3.9,Riyadh,24.7136,46.6753
2023-02-27,30.9,16.5,72,15,28.8,11.4,1.0,Riyadh,24.7136,46.6753
2023-02-28,26.2,14.9,72,28,22.7,10.8,5.7,Riyadh,24.7136,46.6753
2023-03-01,24.8,14.7,51,20,17.4,6.3,-0.2,Riyadh,24.7136,46.6753
2023-03-02,26.9,14.0,40,17,16.4,0.7,-1.2,Riyadh,24.7136,46.6753
2023-03-03,28.7,14.5,40,15,24.5,1.5,-1.6,Riyadh,24.7136,46.6753
2023-03-04,31.8,16.7,32,12,21.6,1.1,-2.9,Riyadh,24.7136,46.6753
2023-03-05,32.5,17.8,31,11,21.4,0.4,-1.8,Riyadh,24.7136,46.6753
2023-03-06,32.1,19.2,25,10,29.7,0.1,-4.0,Riyadh,24.7136,46.6753
2023-03-07,32.0,19.8,25,7,33.1,-0.2,-7.8,Riyadh,24.7136,46.6753
2023-03-08,32.0,19.7,23,11,35.1,-0.5,-2.9,Riyadh,24.7136,46.6753
2023-03-09,33.8,19.0,47,10,29.9,9.4,-3.6,Riyadh,24.7136,46.6753
2023-03-10,27.4,15.0,81,30,33.4,12.1,5.7,Riyadh,24.7136,46.6753
2023-03-11,25.5,14.7,84,28,22.7,12.1,3.8,Riyadh,24.7136,46.6753
2023-03-12,26.5,16.6,79,30,29.8,14.0,6.7,Riyadh,24.7136,46.6753
2023-03-13,25.3,16.1,96,48,25.7,16.2,13.5,Riyadh,24.7136,46.6753
2023-03-14,26.9,16.2,98,39,18.2,17.6,11.6,Riyadh,24.7136,46.6753
2023-03-15,29.0,17.5,92,30,27.7,17.1,9.8,Riyadh,24.7136,46.6753
2023-03-16,26.2,14.3,78,30,20.7,10.5,6.3,Riyadh,24.7136,46.6753
2023-03-17,26.2,13.9,74,25,16.3,9.8,3.7,Riyadh,24.7136,46.6753
2023-03-18,29.8,15.7,62,21,23.9,11.3,3.0,Riyadh,24.7136,46.6753
2023-03-19,29.7,16.6,66,13,36.4,11.3,-3.2,Riyadh,24.7136,46.6753
2023-03-20,29.9,14.0,45,10,24.2,3.9,-6.2,Riyadh,24.7136,46.6753
2023-03-21,25.0,13.9,41,13,26.6,0.9,-5.1,Riyadh,24.7136,46.6753
2023-03-22,25.5,12.6,42,16,22.8,0.2,-2.2,Riyadh,24.7136,46.6753
2023-03-23,26.2,13.0,42,16,12.9,0.2,-1.6,Riyadh,24.7136,46.6753
2023-03-24,26.8,15.2,35,17,21.2,0.9,-0.8,Riyadh,24.7136,46.6753
2023-03-25,31.2,15.5,38,13,33.2,5.0,-0.9,Riyadh,24.7136,46.6753
2023-03-26,25.0,14.6,86,20,31.3,13.6,-1.4,Riyadh,24.7136,46.6753
2023-03-27,27.0,13.5,94,28,20.0,14.0,6.7,Riyadh,24.7136,46.6753
2023-03-28,27.4,15.5,67,21,15.0,9.9,2.3,Riyadh,24.7136,46.6753
2023-03-29,27.7,14.6,40,13,11.2,3.0,-3.5,Riyadh,24.7136,46.6753
2023-03-30,31.7,16.0,41,17,28.7,5.6,1.1,Riyadh,24.7136,46.6753
2023-03-31,33.5,16.4,35,10,37.0,6.6,-1.8,Riyadh,24.7136,46.6753
2023-04-01,23.3,12.8,35,13,25.9,0.1,-9.0,Riyadh,24.7136,46.6753
2023-04-02,23.4,12.5,24,11,21.2,-6.2,-8.7,Riyadh,24.7136,46.6753
2023-04-03,25.2,11.2,24,9,14.9,-5.7,-10.6,Riyadh,24.7136,46.6753
2023-04-04,28.3,14.2,25,9,12.2,-5.4,-8.2,Riyadh,24.7136,46.6753
2023-04-05,29.6,16.0,24,9,11.7,-3.8,-7.2,Riyadh,24.7136,46.6753
2023-04-06,33.2,17.4,22,8,18.9,-1.7,-6.7,Riyadh,24.7136,46.6753
2023-04-07,32.1,19.8,46,11,34.5,8.0,-2.5,Riyadh,24.7136,46.6753
2023-04-08,28.3,18.3,55,22,26.2,9.2,4.3,Riyadh,24.7136,46.6753
2023-04-09,31.4,16.2,56,7,18.3,8.0,-10.3,Riyadh,24.7136,46.6753
2023-04-10,31.3,17.8,72,7,31.7,13.7,-8.3,Riyadh,24.7136,46.6753
2023-04-11,32.0,20.2,65,21,29.3,13.5,6.7,Riyadh,24.7136,46.6753
2023-04-12,34.7,21.9,66,19,36.6,15.4,7.7,Riyadh,24.7136,46.6753
2023-04-13,30.8,17.5,80,30,25.8,16.8,10.8,Riyadh,24.7136,46.6753
2023-04-14,26.0,15.9,77,30,22.1,12.3,6.8,Riyadh,24.7136,46.6753
2023-04-15,26.7,16.3,80,33,12.3,15.7,8.8,Riyadh,24.7136,46.6753
2023-04-16,27.5,15.3,85,43,19.8,18.4,10.7,Riyadh,24.7136,46.6753
2023-04-17,24.7,16.0,89,54,20.2,17.5,14.1,Riyadh,24.7136,46.6753
2023-04-18,28.5,16.5,84,38,27.4,16.8,12.9,Riyadh,24.7136,46.6753
2023-04-19,26.3,17.4,87,48,32.0,17.0,14.2,Riyadh,24.7136,46.6753
2023-04-20,28.0,16.9,94,30,16.2,17.0,8.5,Riyadh,24.7136,46.6753
2023-04-21,29.4,16.8,78,25,10.8,16.5,7.4,Riyadh,24.7136,46.6753
2023-04-22,30.8,20.1,71,27,20.1,17.6,9.4,Riyadh,24.7136,46.6753
2023-04-23,32.5,20.5,71,20,22.8,15.7,6.4,Riyadh,24.7136,46.6753
2023-04-24,34.5,21.3,42,16,28.7,8.8,4.2,Riyadh,24.7136,46.6753
2023-04-25,33.2,22.2,47,16,27.4,10.7,3.8,Riyadh,24.7136,46.6753
2023-04-26,30.4,19.1,78,26,26.5,15.1,8.1,Riyadh,24.7136,46.6753
2023-04-27,31.5,17.3,82,18,14.3,14.4,3.3,Riyadh,24.7136,46.6753
2023-04-28,34.9,19.3,58,17,32.6,11.5,4.1,Riyadh,24.7136,46.6753
2023-04-29,35.1,22.1,49,15,23.7,11.3,2.9,Riyadh,24.7136,46.6753
2023-04-30,35.5,20.1,62,10,18.1,13.0,-2.0,Riyadh,24.7136,46.6753
2023-05-01,34.6,21.0,28,10,23.7,3.5,-1.1,Riyadh,24.7136,46.6753
2023-05-02,33.1,20.5,32,10,17.7,3.9,-3.9,Riyadh,24.7136,46.6753
2023-05-03,34.1,20.1,30,11,19.0,1.9,-2.2,Riyadh,24.7136,46.6753
2023-05-04,34.6,21.0,24,10,23.3,0.4,-2.1,Riyadh,24.7136,46.6753
2023-05-05,34.0,21.3,26,11,16.5,0.8,-1.7,Riyadh,24.7136,46.6753
2023-05-06,36.7,22.5,21,9,20.9,0.8,-2.2,Riyadh,24.7136,46.6753
2023-05-07,40.2,24.9,21,9,26.8,2.5,-1.1,Riyadh,24.7136,46.6753
2023-05-08,40.8,25.6,21,8,22.5,3.6,-1.9,Riyadh,24.7136,46.6753
2023-05-09,40.5,28.6,24,8,34.8,7.5,-0.9,Riyadh,24.7136,46.6753
2023-05-10,40.1,26.3,23,8,25.0,3.8,-0.8,Riyadh,24.7136,46.6753
2023-05-11,39.9,25.2,17,7,19.7,-0.6,-2.5,Riyadh,24.7136,46.6753
2023-05-12,40.8,25.0,19,7,19.8,1.4,-1.3,Riyadh,24.7136,46.6753
2023-05-13,41.8,26.3,19,6,23.2,1.2,-3.7,Riyadh,24.7136,46.6753
2023-05-14,37.8,25.3,17,9,26.8,0.8,-3.0,Riyadh,24.7136,46.6753
2023-05-15,36.5,23.0,22,10,24.7,2.5,-2.5,Riyadh,24.7136,46.6753
2023-05-16,37.9,24.1,23,12,32.0,5.4,1.4,Riyadh,24.7136,46.6753
2023-05-17,39.3,26.3,27,10,36.6,5.9,2.4,Riyadh,24.7136,46.6753
2023-05-18,40.3,27.7,28,12,37.1,9.8,3.6,Riyadh,24.7136,46.6753
2023-05-19,38.8,25.8,39,13,37.4,11.2,5.7,Riyadh,24.7136,46.6753
2023-05-20,37.9,26.4,36,12,29.3,10.3,3.3,Riyadh,24.7136,46.6753
2023-05-21,37.3,27.2,36,13,23.5,10.7,3.9,Riyadh,24.7136,46.6753
2023-05-22,38.7,24.8,35,12,15.5,8.8,3.9,Riyadh,24.7136,46.6753
2023-05-23,39.3,26.3,26,12,22.8,7.5,5.0,Riyadh,24.7136,46.6753
2023-05-24,38.7,26.3,30,13,21.9,8.7,4.4,Riyadh,24.7136,46.6753
2023-05-25,38.2,26.5,31,13,20.9,8.1,4.4,Riyadh,24.7136,46.6753
2023-05-26,39.7,27.2,28,11,18.1,6.9,4.2,Riyadh,24.7136,46.6753
2023-05-27,40.8,25.8,32,9,24.0,9.1,0.0,Riyadh,24.7136,46.6753
2023-05-28,39.9,26.6,31,14,23.2,8.6,6.5,Riyadh,24.7136,46.6753
2023-05-29,39.0,29.1,34,12,37.2,12.5,2.9,Riyadh,24.7136,46.6753
2023-05-30,37.0,27.6,42,19,25.5,14.2,10.0,Riyadh,24.7136,46.6753
2023-05-31,36.6,24.8,61,21,31.9,16.8,10.2,Riyadh,24.7136,46.6753
2023-06-01,39.1,27.0,43,14,12.7,13.2,6.3,Riyadh,24.7136,46.6753
2023-06-02,39.0,27.7,40,11,22.6,13.6,-1.6,Riyadh,24.7136,46.6753
2023-06-03,39.4,25.9,20,9,23.4,3.1,-1.9,Riyadh,24.7136,46.6753
2023-06-04,39.8,26.3,21,10,23.7,4.6,1.6,Riyadh,24.7136,46.6753
2023-06-05,40.0,26.8,24,10,18.4,4.4,1.2,Riyadh,24.7136,46.6753
2023-06-06,40.0,28.1,20,10,21.8,5.1,2.5,Riyadh,24.7136,46.6753
2023-06-07,40.8,28.8,25,11,15.1,7.0,3.4,Riyadh,24.7136,46.6753
2023-06-08,41.5,27.6,25,7,26.8,6.3,-2.7,Riyadh,24.7136,46.6753
2023-06-09,40.6,28.3,18,9,31.3,4.1,-3.7,Riyadh,24.7136,46.6753
2023-06-10,42.2,25.9,20,7,24.0,2.4,-1.4,Riyadh,24.7136,46.6753
2023-06-11,43.0,27.5,19,7,20.4,2.8,-0.7,Riyadh,24.7136,46.6753
2023-06-12,43.3,31.3,16,8,24.5,4.0,1.1,Riyadh,24.7136,46.6753
2023-06-13,42.4,30.6,18,8,31.6,4.1,-1.3,Riyadh,24.7136,46.6753
2023-06-14,40.5,29.5,20,8,29.9,4.2,-0.2,Riyadh,24.7136,46.6753
2023-06-15,43.0,27.4,21,7,36.7,2.9,-1.4,Riyadh,24.7136,46.6753
2023-06-16,40.9,28.3,17,8,27.6,1.5,-2.1,Riyadh,24.7136,46.6753
2023-06-17,40.1,26.4,20,7,26.0,2.4,-4.2,Riyadh,24.7136,46.6753
2023-06-18,40.5,27.0,20,8,32.2,2.5,-0.0,Riyadh,24.7136,46.6753
2023-06-19,41.7,27.3,20,8,28.5,3.4,-0.3,Riyadh,24.7136,46.6753
2023-06-20,41.6,26.8,19,8,27.1,2.4,0.3,Riyadh,24.7136,46.6753
2023-06-21,42.2,27.5,20,7,24.0,3.4,-1.6,Riyadh,24.7136,46.6753
2023-06-22,41.2,28.1,19,8,18.9,2.7,-0.1,Riyadh,24.7136,46.6753
2023-06-23,43.0,28.5,20,7,21.0,3.2,-1.4,Riyadh,24.7136,46.6753
2023-06-24,44.5,29.5,15,5,27.7,0.1,-3.2,Riyadh,24.7136,46.6753
2023-06-25,43.6,29.7,16,6,27.9,1.0,-1.9,Riyadh,24.7136,46.6753
2023-06-26,42.3,28.2,16,7,32.4,0.6,-1.7,Riyadh,24.7136,46.6753
2023-06-27,42.9,27.6,16,7,27.0,0.8,-1.2,Riyadh,24.7136,46.6753
2023-06-28,42.6,26.7,19,6,16.8,1.0,-2.1,Riyadh,24.7136,46.6753
2023-06-29,43.0,27.6,15,6,24.6,-1.3,-3.6,Riyadh,24.7136,46.6753
2023-06-30,42.9,28.9,15,5,17.4,0.7,-4.6,Riyadh,24.7136,46.6753
2023-07-01,44.0,28.0,17,6,16.2,0.8,-2.6,Riyadh,24.7136,46.6753
2023-07-02,43.8,29.5,17,6,33.3,4.3,-2.1,Riyadh,24.7136,46.6753
2023-07-03,42.7,29.0,20,7,19.1,3.6,0.3,Riyadh,24.7136,46.6753
2023-07-04,42.2,29.7,18,8,23.3,3.0,1.6,Riyadh,24.7136,46.6753
2023-07-05,41.9,28.6,17,5,28.1,1.7,-4.6,Riyadh,24.7136,46.6753
2023-07-06,42.6,28.9,13,5,23.3,-0.8,-5.1,Riyadh,24.7136,46.6753
2023-07-07,43.2,27.8,14,6,29.4,-0.1,-2.6,Riyadh,24.7136,46.6753
2023-07-08,44.1,27.6,16,6,22.4,0.6,-2.8,Riyadh,24.7136,46.6753
2023-07-09,44.3,29.2,16,6,21.0,1.8,-1.6,Riyadh,24.7136,46.6753
2023-07-10,45.0,29.0,17,5,16.6,1.6,-4.4,Riyadh,24.7136,46.6753
2023-07-11,44.8,30.4,15,5,14.8,1.4,-3.5,Riyadh,24.7136,46.6753
2023-07-12,43.7,29.7,17,7,26.8,5.6,0.9,Riyadh,24.7136,46.6753
2023-07-13,42.4,30.2,19,9,33.3,4.2,-0.4,Riyadh,24.7136,46.6753
2023-07-14,42.2,28.8,14,3,24.7,-0.7,-11.2,Riyadh,24.7136,46.6753
2023-07-15,44.4,30.1,10,5,28.1,-2.0,-7.8,Riyadh,24.7136,46.6753
2023-07-16,44.6,30.1,11,5,22.0,-2.1,-5.8,Riyadh,24.7136,46.6753
2023-07-17,44.7,28.2,13,5,20.1,2.5,-4.8,Riyadh,24.7136,46.6753
2023-07-18,45.8,29.6,12,5,26.8,-0.4,-4.5,Riyadh,24.7136,46.6753
2023-07-19,44.6,29.4,17,6,28.1,2.1,-2.3,Riyadh,24.7136,46.6753
2023-07-20,45.5,30.7,14,5,34.6,1.4,-3.8,Riyadh,24.7136,46.6753
2023-07-21,45.3,29.9,15,5,21.9,0.4,-2.3,Riyadh,24.7136,46.6753
2023-07-22,43.8,29.1,14,5,18.7,-0.9,-3.2,Riyadh,24.7136,46.6753
2023-07-23,44.1,29.2,13,5,24.5,-2.2,-4.5,Riyadh,24.7136,46.6753
2023-07-24,44.2,28.9,13,5,23.1,-1.5,-3.2,Riyadh,24.7136,46.6753
2023-07-25,44.4,29.1,15,5,25.0,0.2,-3.2,Riyadh,24.7136,46.6753
2023-07-26,44.5,29.5,15,6,17.4,1.6,-1.8,Riyadh,24.7136,46.6753
2023-07-27,44.1,29.2,19,6,20.8,4.7,-1.2,Riyadh,24.7136,46.6753
2023-07-28,44.5,29.3,17,7,24.5,3.5,0.4,Riyadh,24.7136,46.6753
2023-07-29,43.9,30.1,18,7,21.9,2.9,0.4,Riyadh,24.7136,46.6753
2023-07-30,44.1,29.4,17,7,14.7,3.1,0.1,Riyadh,24.7136,46.6753
2023-07-31,45.7,30.2,16,6,29.8,4.9,0.4,Riyadh,24.7136,46.6753
2023-08-01,45.6,31.5,14,6,18.2,1.9,-0.0,Riyadh,24.7136,46.6753
2023-08-02,45.2,30.6,15,6,25.7,1.3,-0.9,Riyadh,24.7136,46.6753
2023-08-03,45.4,30.4,15,6,25.3,2.0,-0.9,Riyadh,24.7136,46.6753
2023-08-04,43.4,31.0,16,7,30.4,2.7,-1.3,Riyadh,24.7136,46.6753
